symbol,prediction_session,target_session,exclusion_reason
VAISHALI.NS,2019-09-30,2019-10-29,NOT_NEXT_SESSION(missed=17)
VAISHALI.NS,2019-10-29,2019-11-04,NOT_NEXT_SESSION(missed=3)
VAISHALI.NS,2019-11-04,2019-11-21,NOT_NEXT_SESSION(missed=11)
VAISHALI.NS,2019-11-21,2019-11-25,NOT_NEXT_SESSION(missed=1)
VAISHALI.NS,2019-11-25,2019-11-27,NOT_NEXT_SESSION(missed=1)
VAISHALI.NS,2019-11-27,2019-12-02,NOT_NEXT_SESSION(missed=2)
VAISHALI.NS,2019-12-02,2019-12-12,NOT_NEXT_SESSION(missed=7)
VAISHALI.NS,2019-12-12,2019-12-17,NOT_NEXT_SESSION(missed=2)
VAISHALI.NS,2019-12-17,2019-12-19,NOT_NEXT_SESSION(missed=1)
VARDMNPOLY.NS,2020-01-31,2020-02-03,NOT_NEXT_SESSION(missed=1)
VARDMNPOLY.NS,2023-07-07,2023-07-17,NOT_NEXT_SESSION(missed=5)
VARDMNPOLY.NS,2023-07-17,2023-07-24,NOT_NEXT_SESSION(missed=4)
VASWANI.NS,2020-04-15,2020-04-17,NOT_NEXT_SESSION(missed=1)
VASWANI.NS,2020-04-21,2020-04-23,NOT_NEXT_SESSION(missed=1)
VCL.NS,2024-04-08,2024-04-15,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-04-15,2024-04-22,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-04-22,2024-04-29,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-04-29,2024-05-06,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-05-06,2024-05-13,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-05-13,2024-05-21,NOT_NEXT_SESSION(missed=5)
VCL.NS,2024-05-21,2024-05-27,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-05-27,2024-06-03,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-06-28,2024-07-08,NOT_NEXT_SESSION(missed=5)
VCL.NS,2024-07-08,2024-07-15,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-07-15,2024-07-22,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-07-22,2024-07-29,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-07-29,2024-08-05,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-08-05,2024-08-12,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-08-12,2024-08-19,NOT_NEXT_SESSION(missed=3)
VCL.NS,2024-08-19,2024-08-26,NOT_NEXT_SESSION(missed=4)
VCL.NS,2024-08-26,2024-09-02,NOT_NEXT_SESSION(missed=4)
VEDL.NS,2026-04-29,2026-04-30,EXTREME_RETURN
VHL.NS,2025-10-28,2025-11-06,NOT_NEXT_SESSION(missed=5)
VIKASECO.NS,2018-11-30,2018-12-04,NOT_NEXT_SESSION(missed=1)
VINEETLAB.NS,2017-12-06,2018-01-30,NOT_NEXT_SESSION(missed=36)
VINEETLAB.NS,2018-01-30,2018-02-07,NOT_NEXT_SESSION(missed=5)
VINEETLAB.NS,2018-05-23,2018-05-30,NOT_NEXT_SESSION(missed=4)
VINEETLAB.NS,2018-05-30,2018-07-30,NOT_NEXT_SESSION(missed=42)
VINEETLAB.NS,2018-07-30,2018-08-30,NOT_NEXT_SESSION(missed=20)
VINEETLAB.NS,2018-08-30,2018-10-30,NOT_NEXT_SESSION(missed=38)
VINEETLAB.NS,2018-10-30,2018-11-30,NOT_NEXT_SESSION(missed=19)
VINEETLAB.NS,2018-11-30,2019-05-08,NOT_NEXT_SESSION(missed=105)
VINEETLAB.NS,2019-05-08,2021-06-15,NOT_NEXT_SESSION(missed=521)
VISACHROME.NS,2023-08-07,2023-08-14,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-08-14,2023-08-21,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2023-08-21,2023-08-28,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-08-28,2023-09-04,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-09-04,2023-09-11,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-09-11,2023-09-18,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-09-18,2023-09-25,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2023-09-25,2023-10-03,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-10-10,2023-10-16,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2023-10-16,2023-10-23,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-10-23,2023-10-30,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2023-10-30,2023-11-06,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-11-06,2023-11-13,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2023-11-13,2023-11-20,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2023-11-20,2023-11-28,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-11-28,2023-12-01,NOT_NEXT_SESSION(missed=2)
VISACHROME.NS,2023-12-08,2023-12-18,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2023-12-18,2023-12-26,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2023-12-26,2024-01-01,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-01-01,2024-01-08,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-01-08,2024-01-15,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-01-15,2024-01-23,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2024-01-23,2024-01-29,NOT_NEXT_SESSION(missed=2)
VISACHROME.NS,2024-01-29,2024-02-01,NOT_NEXT_SESSION(missed=2)
VISACHROME.NS,2024-02-08,2024-02-12,NOT_NEXT_SESSION(missed=1)
VISACHROME.NS,2024-02-12,2024-02-19,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-02-19,2024-02-26,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-02-26,2024-03-04,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2024-03-04,2024-03-11,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-03-11,2024-03-18,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-03-18,2024-03-26,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-03-26,2024-04-01,NOT_NEXT_SESSION(missed=2)
VISACHROME.NS,2024-04-08,2024-04-15,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-04-15,2024-04-22,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-04-22,2024-04-29,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-04-29,2024-05-06,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-05-06,2024-05-13,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-05-13,2024-05-21,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2024-05-21,2024-05-27,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-05-27,2024-06-03,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-07-02,2024-07-08,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-07-08,2024-07-15,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-07-15,2024-07-22,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-07-22,2024-07-29,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-07-29,2024-08-05,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-08-05,2024-08-12,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-08-12,2024-08-19,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-08-19,2024-08-26,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-08-26,2024-09-02,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-09-09,2024-09-16,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-09-16,2024-09-23,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-09-23,2024-09-30,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-09-30,2024-10-07,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-10-07,2024-10-14,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-10-14,2024-10-21,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-10-21,2024-10-28,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-10-28,2024-11-01,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-11-18,2024-11-25,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-11-25,2024-12-02,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-12-02,2024-12-09,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-12-09,2024-12-16,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-12-16,2024-12-23,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2024-12-23,2024-12-30,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2024-12-30,2025-01-01,NOT_NEXT_SESSION(missed=1)
VISACHROME.NS,2025-01-08,2025-01-13,NOT_NEXT_SESSION(missed=2)
VISACHROME.NS,2025-01-13,2025-01-20,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2025-01-20,2025-01-27,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2025-01-27,2025-02-03,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2025-02-03,2025-02-10,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2025-02-10,2025-02-17,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2025-02-17,2025-02-24,NOT_NEXT_SESSION(missed=4)
VISACHROME.NS,2025-02-24,2025-03-03,NOT_NEXT_SESSION(missed=3)
VISACHROME.NS,2025-09-12,2025-09-22,NOT_NEXT_SESSION(missed=5)
VISACHROME.NS,2025-09-22,2025-09-29,NOT_NEXT_SESSION(missed=4)
VITAL.NS,2024-10-31,2024-11-04,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-01-16,2025-01-20,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-05-20,2025-05-22,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-05-26,2025-05-28,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-07-18,2025-07-22,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-08-12,2025-08-14,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-09-12,2025-09-16,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-09-25,2025-09-29,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-10-07,2025-10-09,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-11-04,2025-11-07,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-11-20,2025-11-24,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2025-12-31,2026-01-02,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2026-01-21,2026-01-23,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2026-01-29,2026-02-02,NOT_NEXT_SESSION(missed=2)
VITAL.NS,2026-03-06,2026-03-10,NOT_NEXT_SESSION(missed=1)
VITAL.NS,2026-07-14,2026-07-16,NOT_NEXT_SESSION(missed=1)
VIVIANA.NS,2023-10-18,2023-10-20,NOT_NEXT_SESSION(missed=1)
VIVIANA.NS,2023-12-21,2023-12-26,NOT_NEXT_SESSION(missed=1)
VIVIANA.NS,2024-02-29,2024-03-02,NOT_NEXT_SESSION(missed=1)
VIVIANA.NS,2024-04-15,2024-04-18,NOT_NEXT_SESSION(missed=1)
VIVIANA.NS,2024-10-10,2024-10-14,NOT_NEXT_SESSION(missed=1)
WALCHANNAG.NS,2023-07-05,2023-07-10,NOT_NEXT_SESSION(missed=2)
WALCHANNAG.NS,2023-07-10,2023-07-17,NOT_NEXT_SESSION(missed=4)
WALCHANNAG.NS,2023-07-17,2023-07-24,NOT_NEXT_SESSION(missed=4)
WANBURY.NS,2018-11-30,2019-02-21,NOT_NEXT_SESSION(missed=57)
WANBURY.NS,2019-07-04,2019-07-08,NOT_NEXT_SESSION(missed=1)
WANBURY.NS,2019-08-16,2019-08-20,NOT_NEXT_SESSION(missed=1)
WANBURY.NS,2019-08-21,2019-08-23,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2021-11-02,2021-11-04,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2021-12-06,2021-12-08,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2022-01-25,2022-01-31,NOT_NEXT_SESSION(missed=2)
WEALTH.NS,2022-02-25,2022-03-02,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2022-03-02,2022-03-04,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2022-03-07,2022-03-09,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2022-06-03,2022-06-07,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2023-03-27,2023-03-29,NOT_NEXT_SESSION(missed=1)
WEALTH.NS,2023-04-17,2023-04-19,NOT_NEXT_SESSION(missed=1)
WEL.NS,2023-11-03,2023-11-07,NOT_NEXT_SESSION(missed=1)
WEL.NS,2023-11-21,2023-11-23,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2017-09-12,2017-09-13,EXTREME_RETURN
WEWIN.NS,2017-09-14,2017-09-15,EXTREME_RETURN
WEWIN.NS,2017-09-21,2017-09-22,EXTREME_RETURN
WEWIN.NS,2017-09-25,2017-09-26,EXTREME_RETURN
WEWIN.NS,2017-09-28,2017-09-29,EXTREME_RETURN
WEWIN.NS,2017-10-04,2017-10-05,EXTREME_RETURN
WEWIN.NS,2017-10-05,2017-10-06,EXTREME_RETURN
WEWIN.NS,2017-10-10,2017-10-11,EXTREME_RETURN
WEWIN.NS,2017-10-11,2017-10-12,EXTREME_RETURN
WEWIN.NS,2017-10-13,2017-10-16,EXTREME_RETURN
WEWIN.NS,2017-10-23,2017-10-24,EXTREME_RETURN
WEWIN.NS,2017-10-24,2017-10-25,EXTREME_RETURN
WEWIN.NS,2017-10-27,2017-10-30,EXTREME_RETURN
WEWIN.NS,2017-10-30,2017-10-31,EXTREME_RETURN
WEWIN.NS,2017-10-31,2017-11-01,EXTREME_RETURN
WEWIN.NS,2017-11-01,2017-11-02,EXTREME_RETURN
WEWIN.NS,2017-11-07,2017-11-08,EXTREME_RETURN
WEWIN.NS,2017-11-14,2017-11-15,EXTREME_RETURN
WEWIN.NS,2017-11-15,2017-11-16,EXTREME_RETURN
WEWIN.NS,2017-11-16,2017-11-17,EXTREME_RETURN
WEWIN.NS,2017-11-17,2017-11-20,EXTREME_RETURN
WEWIN.NS,2017-11-23,2017-11-24,EXTREME_RETURN
WEWIN.NS,2017-12-12,2017-12-13,EXTREME_RETURN
WEWIN.NS,2017-12-13,2017-12-14,EXTREME_RETURN
WEWIN.NS,2017-12-14,2017-12-15,EXTREME_RETURN
WEWIN.NS,2017-12-15,2017-12-18,EXTREME_RETURN
WEWIN.NS,2017-12-28,2017-12-29,EXTREME_RETURN
WEWIN.NS,2018-01-01,2018-01-02,EXTREME_RETURN
WEWIN.NS,2018-01-11,2018-01-12,EXTREME_RETURN
WEWIN.NS,2018-01-16,2018-01-17,EXTREME_RETURN
WEWIN.NS,2018-01-22,2018-01-23,EXTREME_RETURN
WEWIN.NS,2018-01-25,2018-01-29,EXTREME_RETURN
WEWIN.NS,2018-02-06,2018-02-07,EXTREME_RETURN
WEWIN.NS,2018-02-20,2018-02-21,EXTREME_RETURN
WEWIN.NS,2018-02-28,2018-03-01,EXTREME_RETURN
WEWIN.NS,2018-03-07,2018-03-08,EXTREME_RETURN
WEWIN.NS,2018-03-14,2018-03-15,EXTREME_RETURN
WEWIN.NS,2018-03-15,2018-03-16,EXTREME_RETURN
WEWIN.NS,2018-03-20,2018-03-21,EXTREME_RETURN
WEWIN.NS,2018-03-26,2018-03-27,EXTREME_RETURN
WEWIN.NS,2018-04-06,2018-04-09,EXTREME_RETURN
WEWIN.NS,2018-06-13,2018-06-14,EXTREME_RETURN
WEWIN.NS,2019-08-21,2019-08-22,EXTREME_RETURN
WEWIN.NS,2019-08-27,2019-08-28,EXTREME_RETURN
WEWIN.NS,2020-01-06,2020-01-07,EXTREME_RETURN
WEWIN.NS,2020-02-12,2020-02-13,EXTREME_RETURN
WEWIN.NS,2020-02-14,2020-02-17,EXTREME_RETURN
WEWIN.NS,2020-02-18,2020-02-19,EXTREME_RETURN
WEWIN.NS,2020-02-25,2020-02-26,EXTREME_RETURN
WEWIN.NS,2020-03-02,2020-03-03,EXTREME_RETURN
WEWIN.NS,2020-03-05,2020-03-06,EXTREME_RETURN
WEWIN.NS,2020-03-09,2020-03-11,EXTREME_RETURN
WEWIN.NS,2020-03-11,2020-03-12,EXTREME_RETURN
WEWIN.NS,2020-03-12,2020-03-13,EXTREME_RETURN
WEWIN.NS,2020-03-13,2020-03-16,EXTREME_RETURN
WEWIN.NS,2020-03-17,2020-03-18,EXTREME_RETURN
WEWIN.NS,2020-03-18,2020-03-19,EXTREME_RETURN
WEWIN.NS,2020-03-19,2020-03-23,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2020-03-23,2020-08-10,NOT_NEXT_SESSION(missed=93)
WEWIN.NS,2020-08-10,2020-08-13,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2020-08-13,2020-09-07,NOT_NEXT_SESSION(missed=16)
WEWIN.NS,2020-09-07,2020-09-11,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2020-09-11,2020-10-13,NOT_NEXT_SESSION(missed=20)
WEWIN.NS,2020-10-13,2020-11-05,NOT_NEXT_SESSION(missed=16)
WEWIN.NS,2020-11-05,2020-11-24,NOT_NEXT_SESSION(missed=12)
WEWIN.NS,2020-11-24,2020-11-26,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2020-12-01,2020-12-03,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2020-12-04,2020-12-10,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2020-12-10,2020-12-16,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2020-12-16,2020-12-21,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2020-12-21,2021-01-08,NOT_NEXT_SESSION(missed=12)
WEWIN.NS,2021-01-08,2021-01-21,NOT_NEXT_SESSION(missed=8)
WEWIN.NS,2021-01-21,2021-02-08,NOT_NEXT_SESSION(missed=10)
WEWIN.NS,2021-02-23,2021-02-25,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-03-01,2021-03-03,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-03-05,2021-03-22,NOT_NEXT_SESSION(missed=9)
WEWIN.NS,2021-03-22,2021-03-25,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-03-26,2021-04-01,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-04-01,2021-04-15,NOT_NEXT_SESSION(missed=7)
WEWIN.NS,2021-04-16,2021-04-22,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-04-23,2021-04-27,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-04-28,2021-05-19,NOT_NEXT_SESSION(missed=13)
WEWIN.NS,2021-05-19,2021-05-21,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-05-21,2021-05-26,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-05-31,2021-06-02,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-07,2021-06-09,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-10,2021-06-14,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-15,2021-06-17,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-17,2021-06-22,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-06-22,2021-06-24,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-25,2021-06-29,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-06-29,2021-07-01,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-07-01,2021-07-05,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-07-05,2021-07-12,NOT_NEXT_SESSION(missed=4)
WEWIN.NS,2021-07-12,2021-07-19,NOT_NEXT_SESSION(missed=4)
WEWIN.NS,2021-07-19,2021-07-22,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-07-27,2021-07-29,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-07-29,2021-08-02,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-08-02,2021-08-05,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-08-05,2021-08-26,NOT_NEXT_SESSION(missed=13)
WEWIN.NS,2021-09-02,2021-09-08,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2021-09-09,2021-09-16,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2021-09-16,2021-09-20,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-09-20,2021-09-22,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-09-28,2021-10-01,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-10-04,2021-10-07,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-10-27,2021-10-29,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-11-01,2021-11-04,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-11-09,2021-11-11,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-11-11,2021-11-17,NOT_NEXT_SESSION(missed=3)
WEWIN.NS,2021-11-18,2021-11-23,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-11-23,2021-11-26,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2021-11-30,2021-12-02,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-12-03,2021-12-07,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2021-12-07,2021-12-14,NOT_NEXT_SESSION(missed=4)
WEWIN.NS,2021-12-14,2021-12-23,NOT_NEXT_SESSION(missed=6)
WEWIN.NS,2022-01-11,2022-01-13,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-01-13,2022-01-17,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-01-17,2022-01-19,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-01-25,2022-01-28,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-02-14,2022-02-16,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-02-16,2022-02-18,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-02-21,2022-02-23,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-02-23,2022-03-14,NOT_NEXT_SESSION(missed=11)
WEWIN.NS,2022-03-14,2022-04-01,NOT_NEXT_SESSION(missed=12)
WEWIN.NS,2022-04-04,2022-04-06,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-04-06,2022-04-11,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2022-04-11,2022-04-20,NOT_NEXT_SESSION(missed=4)
WEWIN.NS,2022-04-20,2022-04-25,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2022-04-26,2022-04-28,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-04-28,2022-05-04,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2022-05-04,2022-05-06,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-05-06,2022-05-11,NOT_NEXT_SESSION(missed=2)
WEWIN.NS,2022-05-11,2022-05-13,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-05-26,2022-05-30,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-06-01,2022-06-03,NOT_NEXT_SESSION(missed=1)
WEWIN.NS,2022-06-07,2022-06-10,NOT_NEXT_SESSION(missed=2)
WILLAMAGOR.NS,2018-04-24,2018-04-26,NOT_NEXT_SESSION(missed=1)
WILLAMAGOR.NS,2022-08-22,2022-08-29,NOT_NEXT_SESSION(missed=4)
WILLAMAGOR.NS,2022-08-29,2022-09-12,NOT_NEXT_SESSION(missed=8)
WILLAMAGOR.NS,2022-09-12,2022-09-19,NOT_NEXT_SESSION(missed=4)
WILLAMAGOR.NS,2022-09-19,2022-09-26,NOT_NEXT_SESSION(missed=4)
WILLAMAGOR.NS,2022-09-26,2022-10-03,NOT_NEXT_SESSION(missed=4)
WILLAMAGOR.NS,2022-10-03,2022-10-10,NOT_NEXT_SESSION(missed=3)
WIPL.NS,2018-06-14,2018-06-18,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-06-21,2018-06-25,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-07-02,2018-07-06,NOT_NEXT_SESSION(missed=3)
WIPL.NS,2018-07-06,2018-07-10,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-07-18,2018-07-26,NOT_NEXT_SESSION(missed=5)
WIPL.NS,2018-07-26,2018-07-30,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-07-30,2018-08-01,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-08-02,2018-08-06,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-08-16,2018-08-21,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2018-08-24,2018-08-29,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2018-08-31,2018-09-04,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-10-01,2018-10-04,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-10-05,2018-10-10,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2018-10-19,2018-10-23,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-10-29,2018-10-31,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2018-11-29,2019-02-21,NOT_NEXT_SESSION(missed=58)
WIPL.NS,2019-02-27,2019-03-01,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-03-27,2019-04-01,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2019-04-01,2019-04-04,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2019-04-04,2019-04-08,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-04-09,2019-04-15,NOT_NEXT_SESSION(missed=3)
WIPL.NS,2019-04-18,2019-04-23,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-04-24,2019-04-30,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2019-05-03,2019-05-07,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-05-07,2019-05-09,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-05-10,2019-05-14,NOT_NEXT_SESSION(missed=1)
WIPL.NS,2019-05-14,2019-05-22,NOT_NEXT_SESSION(missed=5)
WIPL.NS,2019-05-22,2019-05-29,NOT_NEXT_SESSION(missed=4)
WIPL.NS,2019-05-29,2019-06-06,NOT_NEXT_SESSION(missed=4)
WIPL.NS,2019-06-06,2019-06-14,NOT_NEXT_SESSION(missed=5)
WIPL.NS,2019-06-18,2019-06-24,NOT_NEXT_SESSION(missed=3)
WIPL.NS,2019-07-04,2019-07-10,NOT_NEXT_SESSION(missed=3)
WIPL.NS,2019-07-10,2019-07-15,NOT_NEXT_SESSION(missed=2)
WIPL.NS,2019-07-16,2019-07-23,NOT_NEXT_SESSION(missed=4)
WIPL.NS,2019-07-23,2019-07-25,NOT_NEXT_SESSION(missed=1)
