symbol,category,instrument_class,in_upstox_master,identity_class,legacy_rows,canonical_rows,intersection_sessions,legacy_only_sessions,canonical_only_sessions,replacement_pct,legacy_first,legacy_last,canonical_first,canonical_last
HIKAL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
HIMATSEIDE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
HLVLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
HONDAPOWER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
HTMEDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
HUHTAMAKI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
IGPL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
IMAGICAA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INDIAGLYCO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INDIANHUME.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INDRAMEDCO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INDTERRAIN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INGERRAND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
INSECTICID.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
IVC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
IZMO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JAGRAN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JAGSNPHARM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JAICORPLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JAYAGROGN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JAYSREETEA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JINDALPOLY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JISLDVREQS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JISLJALEQS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JKLAKSHMI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JKPAPER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JTEKTINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JUSTDIAL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
JYOTHYLAB.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KANSAINER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KAYA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KCP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KIRIINDUS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KMSUGAR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KOKUYOCMLN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KOLTEPATIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KOTHARIPRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KRBL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KSB.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KSCL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
KSL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LAMBODHARA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LAOPALA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LIBERTSHOE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LINCOLN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LMW.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LOVABLE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
LUMAXIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MAHLIFE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MAHSEAMLES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MAITHANALL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MANALIPETC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MANGALAM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MANGLMCEM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MASTEK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MIRZAINT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MOIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MOLDTKPAC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MONTECARLO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MTNL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MUKANDLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MUNJALAU.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
MUNJALSHOW.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NATHBIOGEN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NAVKARCORP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NAVNETEDUL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NCLIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NDL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NDTV.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NELCAST.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
NETWORK18.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PATELENG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PFS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PGHH.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PITTIENG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PLASTIBLEN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PNCINFRA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
POLYPLEX.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PRIMESECU.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PRSMJOHNSN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PSB.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PUNJABCHEM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
PURVA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RALLIS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RAMCOIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RAMKY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
REPCOHOME.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
REPRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
ROHLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RPGLIFE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RPPINFRA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RSYSTEMS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RTNPOWER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RUCHIRA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RUPA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
RUSHIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SADBHAV.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SAGCEM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SAKSOFT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SALZERELEC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SANGAMIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SANOFI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SARLAPOLY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SATIN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SHAH.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SHANTIGEAR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SHK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SHREEPUSHK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SIMPLEXINF.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SKFINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SMSPHARMA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SNOWMAN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SOMANYCERA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SPIC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SSWL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
STARPAPER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
STCINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
STYRENIX.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUBROS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUDARCOLOR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUNDARAM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUNDRMFAST.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUNFLAG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUNTECK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SUPERHOUSE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SWARAJENG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SWELECTES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
SYMPHONY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TAJGVK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TALBROAUTO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TCI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TEXMOPIPES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TIIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TIRUMALCHM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TNPETRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TNPL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TRIGYN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TRIVENI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TTKPRESTIG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TTL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TVSELECT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TVSSRICHAK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
TVTODAY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
UCAL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
UFLEX.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
UTTAMSUGAR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
V2RETAIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VAKRANGEE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VEEDOL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VENKEYS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VGUARD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VINATIORGA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VINYLINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VISAKAIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VISHNU.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VIVIDHA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VLSFINANCE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
VMART.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2588,2477,2421,167,56,93.55,2016-01-01,2026-06-18,2016-09-06,2026-09-07
